rule_set,num_rules,fingerprint,expr_name,origin,tier,node_count,app_target,app_actual,sweeps_actual,evals_actual,apps_per_sweep,cost,ended,ended_at_apps
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,25,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,50,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,100,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,200,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,400,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,800,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,1600,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,3200,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,6400,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,12800,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,25600,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,51200,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,102400,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b00_f04_00057,train,blitz,4,204800,2,2,585,1,144,quiesced,2
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,25,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,50,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,100,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,200,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,400,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,800,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,1600,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,3200,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,6400,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,12800,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,25600,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,51200,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,102400,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b17_f05_01417,train,blitz,5,204800,3,2,734,1,10,quiesced,3
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,25,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,50,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,100,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,200,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,400,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,800,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,1600,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,3200,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,6400,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,12800,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,25600,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,51200,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,102400,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,train_b05_f03_00493,train,blitz,6,204800,8,2,833,3,162,quiesced,8
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,25,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,50,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,100,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,200,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,400,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,800,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,1600,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,3200,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,6400,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,12800,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,25600,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,51200,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,102400,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,dev_b01_f05_00072,dev,blitz,7,204800,9,2,1067,3,21,quiesced,9
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,25,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,50,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,100,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,200,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,400,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,800,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,1600,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,3200,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,6400,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,12800,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,25600,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,51200,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,102400,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b03_f00_00225,train,blitz,7,204800,10,2,904,5,18,quiesced,10
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,25,27,3,1746,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,50,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,100,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,200,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,400,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,800,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,1600,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,3200,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,6400,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,12800,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,25600,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,51200,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,102400,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,train_b20_f05_01751,train,blitz,7,204800,41,4,2738,6,12,quiesced,41
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,25,25,3,2070,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,50,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,100,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,200,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,400,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,800,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,1600,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,3200,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,6400,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,12800,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,25600,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,51200,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,102400,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,dev_b01_f05_00081,dev,blitz,8,204800,46,4,3248,7,10,quiesced,46
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,25,27,2,1103,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,50,50,3,1607,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,100,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,200,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,400,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,800,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,1600,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,3200,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,6400,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,12800,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,25600,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,51200,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,102400,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b00_f03_00053,train,blitz,8,204800,75,4,2723,9,99,quiesced,75
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,25,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,50,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,100,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,200,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,400,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,800,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,1600,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,3200,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,6400,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,12800,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,25600,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,51200,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,102400,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b05_f01_00469,train,blitz,8,204800,13,2,1192,5,6,quiesced,13
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,25,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,50,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,100,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,200,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,400,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,800,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,1600,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,3200,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,6400,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,12800,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,25600,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,51200,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,102400,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,train_b31_f04_02754,train,blitz,8,204800,11,2,1193,4,78,quiesced,11
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,25,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,50,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,100,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,200,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,400,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,800,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,1600,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,3200,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,6400,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,12800,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,25600,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,51200,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,102400,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b01_f03_00043,dev,blitz,9,204800,13,2,1390,5,22,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,25,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,50,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,100,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,200,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,400,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,800,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,1600,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,3200,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,6400,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,12800,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,25600,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,51200,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,102400,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,dev_b33_f05_00747,dev,blitz,9,204800,13,2,1318,5,141,quiesced,13
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,25,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,50,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,100,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,200,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,400,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,800,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,1600,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,3200,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,6400,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,12800,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,25600,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,51200,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,102400,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b02_f03_00166,train,blitz,9,204800,16,2,1081,7,145,quiesced,16
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,25,31,3,2004,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,50,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,100,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,200,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,400,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,800,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,1600,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,3200,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,6400,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,12800,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,25600,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,51200,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,102400,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b03_f06_00318,train,blitz,9,204800,49,4,3120,5,92,quiesced,49
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,25,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,50,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,100,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,200,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,400,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,800,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,1600,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,3200,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,6400,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,12800,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,25600,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,51200,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,102400,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b11_f02_00928,train,blitz,9,204800,9,2,1318,3,269,quiesced,9
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,25,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,50,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,100,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,200,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,400,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,800,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,1600,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,3200,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,6400,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,12800,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,25600,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,51200,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,102400,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,train_b32_f05_02879,train,blitz,9,204800,8,2,1414,3,119,quiesced,8
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,25,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,50,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,100,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,200,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,400,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,800,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,1600,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,3200,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,6400,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,12800,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,25600,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,51200,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,102400,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,dev_b01_f04_00068,dev,blitz,10,204800,14,2,1627,5,27,quiesced,14
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,25,27,3,2113,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,50,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,100,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,200,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,400,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,800,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,1600,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,3200,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,6400,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,12800,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,25600,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,51200,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,102400,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b00_f01_00026,train,blitz,10,204800,41,4,3291,7,73,quiesced,41
base,62,e99af8402beaff5d,train_b02_f03_00164,train,blitz,10,25,29,2,1444,9,185,quiesced,85
